imageName,groundTruth,amazonLabels,amazonScores,azureLabels,azureScores,clarifaiLabels,clarifaiScores,googleLabels,googleScores,watsonLabels,watsonScores,category,indoor
sun_bjkivjknqzbphmii,shed,"['Housing', 'Building', 'House', 'Garage', 'Cabin']","[98.76171112060547, 98.76171112060547, 89.97451782226562, 80.25236511230469, 77.73743438720703]","['outdoor', 'building', 'ground', 'house', 'window']","[0.9974600672721863, 0.9965512156486511, 0.9819380640983582, 0.9636704921722412, 0.9086554050445557]","['house', 'architecture', 'roof', 'wood', 'family']","[0.9908792972564697, 0.9891977310180664, 0.9876114130020142, 0.9874776601791382, 0.9866129755973816]","['Shed', 'Property', 'Roof', 'Siding', 'Building']","[0.9689637, 0.90339285, 0.88202417, 0.8815021, 0.876955]","['gambrel roof', 'protective covering', 'shed', 'building', 'dark red color']","[0.86, 0.86, 0.852, 0.852, 0.909]",shed,False
sun_boxewvzaihhqwvey,shed,"['Housing', 'Building', 'Nature', 'Outdoors', 'House']","[98.94522094726562, 98.94522094726562, 94.82454681396484, 94.56159210205078, 92.34359741210938]","['sky', 'building', 'outdoor', 'snow', 'door']","[0.9974862337112427, 0.996467113494873, 0.9842536449432373, 0.9337408542633057, 0.8523786664009094]","['no person', 'house', 'architecture', 'abandoned', 'barn']","[0.9969388246536255, 0.9968694448471069, 0.9943333864212036, 0.9942717552185059, 0.9905915260314941]","['Property', 'Building', 'Winter', 'House', 'Barn']","[0.906975, 0.876955, 0.85537827, 0.851345, 0.83357644]","['garage', 'building', 'gambrel roof', 'protective covering', 'Nissen hut']","[0.681, 0.681, 0.546, 0.546, 0.5]",shed,False
sun_bjjjtcmyprebpzra,power_plant,"['Mailbox', 'Letterbox', 'Building', 'Bridge']","[83.4730224609375, 83.4730224609375, 63.654701232910156, 63.654701232910156]","['outdoor', 'building', 'sky', 'lined', 'line']","[0.9833680987358093, 0.7731422185897827, 0.7077455520629883, 0.2297467589378357, 0.21277010440826416]","['no person', 'outdoors', 'travel', 'industry', 'container']","[0.9951484203338623, 0.979170024394989, 0.9773960113525391, 0.9572702646255493, 0.9531539678573608]","['Wall', 'Roof', 'Pipe', 'Steel', 'Concrete']","[0.7999515, 0.7696428, 0.6034074, 0.59136987, 0.5905855]","['storage tank', 'paper mill', 'factory', 'scrubber', 'apparatus']","[0.713, 0.575, 0.583, 0.524, 0.524]",power_plant,False
sun_bhtdakltgzcwspib,power_plant,"['Building', 'Power Plant', 'Factory']","[93.73230743408203, 88.8814468383789, 58.19099044799805]","['outdoor', 'sky', 'building', 'factory', 'power station']","[0.994741678237915, 0.9908230304718018, 0.8592313528060913, 0.8465856909751892, 0.7302894592285156]","['industry', 'no person', 'grinder', 'pollution', 'energy']","[0.9899924993515015, 0.9820098876953125, 0.9811051487922668, 0.9788799285888672, 0.9767507314682007]","['Power station', 'Cooling tower', 'Industry', 'Nuclear power plant', 'Architecture']","[0.95097846, 0.94391423, 0.93671674, 0.8680139, 0.76329434]","['sugar refinery', 'boiling water reactor', 'nuclear reactor', 'apparatus', 'industrial plant']","[0.629, 0.558, 0.793, 0.793, 0.536]",power_plant,False
sun_bhmorhfnwgiaofqg,power_plant,"['Building', 'Factory', 'Urban', 'Machine', 'Pipeline']","[94.72557830810547, 78.04510498046875, 62.241146087646484, 62.23114776611328, 59.13115310668945]","['grass', 'outdoor', 'parked']","[0.9962029457092285, 0.9952816963195801, 0.6296030879020691]","['industry', 'no person', 'grinder', 'machinery', 'steel']","[0.9988217353820801, 0.9869397878646851, 0.9827371835708618, 0.9801896810531616, 0.9772276878356934]","['Transport', 'Product', 'Asphalt', 'Machine', 'Vehicle']","[0.9291894, 0.8828333, 0.8250408, 0.7144655, 0.68692863]","['incinerator', 'furnace', 'enclosure', 'factory', 'scrubber']","[0.681, 0.686, 0.686, 0.677, 0.506]",power_plant,False
sun_bfukdjganmbwdwvy,power_plant,"['Construction', 'Building', 'Clothing', 'Helmet', 'Hardhat']","[83.96601104736328, 78.40048217773438, 77.53951263427734, 77.53951263427734, 77.53951263427734]","['tree', 'sky', 'outdoor', 'construction', 'playground']","[0.9907032251358032, 0.9875680804252625, 0.9729862213134766, 0.9723345041275024, 0.5650753378868103]","['industry', 'expression', 'equipment', 'exert', 'work']","[0.9909431338310242, 0.9787011742591858, 0.9738588333129883, 0.9719377160072327, 0.9712750911712646]","['Construction', 'Reinforced concrete', 'Foundation', 'Project', 'Composite material']","[0.91777974, 0.8419818, 0.76809204, 0.71352965, 0.6077884]","['sheet pile', 'support', 'Construction Site', 'sawmill', 'factory']","[0.834, 0.834, 0.655, 0.52, 0.537]",power_plant,False
sun_bptxrgdthcjwskvb,power_plant,"['Power Plant', 'Building']","[99.28995513916016, 99.28995513916016]","['cylinder', 'cooling tower', 'loudspeaker']","[0.5556414127349854, 0.5518500804901123, 0.32157307863235474]","['pollution', 'energy', 'industry', 'grinder', 'nuclear']","[0.9981734752655029, 0.997057318687439, 0.995685338973999, 0.9941565990447998, 0.9932291507720947]","['Nuclear power plant', 'Cooling tower', 'Power station', 'Technology', 'Electronic device']","[0.9614228, 0.93265396, 0.8726746, 0.85701174, 0.79138875]","['thermonuclear reactor', 'nuclear reactor', 'apparatus', 'pressurized water reactor', 'boiling water reactor']","[0.756, 0.984, 0.984, 0.724, 0.54]",power_plant,False
sun_bkwcrmcrbsozbmbz,baseball_field,"['Building', 'Person', 'Human', 'People', 'Sports']","[98.90528869628906, 98.80365753173828, 98.80365753173828, 98.37932586669922, 95.84673309326172]","['grass', 'baseball', 'outdoor', 'sky', 'player']","[0.9999184608459473, 0.9997692704200745, 0.997128963470459, 0.9888503551483154, 0.9665640592575073]","['baseball', 'baseball bat', 'pitcher', 'catcher', 'sports equipment']","[0.9999651908874512, 0.9980318546295166, 0.9968891143798828, 0.9916595220565796, 0.9915823936462402]","['Sport venue', 'Baseball field', 'Baseball park', 'Stadium', 'Bat-and-ball games']","[0.98955786, 0.9821743, 0.9810911, 0.962779, 0.95668715]","['ballpark', 'sports stadium', 'Baseball Field', 'athletic game', 'sport']","[0.839, 0.849, 0.723, 0.853, 0.853]",baseball_field,False
sun_axtmobxlwupvaazk,baseball_field,"['Human', 'Person', 'People', 'Apparel', 'Clothing']","[99.622802734375, 99.622802734375, 79.48848724365234, 73.01517486572266, 73.01517486572266]","['outdoor', 'ground', 'athletic game', 'person', 'beach']","[0.9952044486999512, 0.9848043918609619, 0.9196598529815674, 0.9148467779159546, 0.9036723971366882]","['competition', 'people', 'ball', 'athlete', 'beach']","[0.9959872364997864, 0.9899708032608032, 0.9806692004203796, 0.9800514578819275, 0.9755585193634033]","['Games', 'Fun', 'Sports', 'Recreation', 'Competition event']","[0.7562066, 0.7039424, 0.597789, 0.59429896, 0.5694237]","['volleyball', 'court game', 'athletic game', 'sport', 'long jump']","[0.796, 0.797, 0.804, 0.875, 0.599]",baseball_field,False
sun_aoncyhiphqdqenny,baseball_field,"['Building', 'Sport', 'Sports', 'Team Sport', 'Team']","[99.33769989013672, 95.08213806152344, 95.08213806152344, 94.66938018798828, 94.66938018798828]","['grass', 'outdoor', 'sky', 'athletic game', 'baseball']","[0.9999637603759766, 0.999489426612854, 0.9973933100700378, 0.8940601348876953, 0.8827650547027588]","['baseball', 'stadium', 'sport', 'field', 'horizontal plane']","[0.99897301197052, 0.9972437024116516, 0.9957075119018555, 0.9908749461174011, 0.9887855052947998]","['Sport venue', 'Baseball park', 'Baseball field', 'Stadium', 'College baseball']","[0.9891899, 0.97482693, 0.97382325, 0.9721714, 0.91542584]","['ballpark', 'sports stadium', 'Baseball Field', 'athletic game', 'sport']","[0.787, 0.806, 0.787, 0.787, 0.787]",baseball_field,False
sun_afgzjayvccklfteg,baseball_field,"['Human', 'Person', 'Sport', 'Sports', 'People']","[99.7761001586914, 99.7761001586914, 97.77290344238281, 97.77290344238281, 96.21875]","['grass', 'sky', 'tree', 'outdoor', 'athletic game']","[0.9999675750732422, 0.9999058842658997, 0.9988873600959778, 0.998268187046051, 0.9761654138565063]","['recreation', 'ball', 'people', 'competition', 'leisure']","[0.9934145212173462, 0.9926074147224426, 0.9865988492965698, 0.9842139482498169, 0.9818882346153259]","['Sports', 'Net', 'Team sport', 'Player', 'Sports training']","[0.98898673, 0.9120875, 0.8311156, 0.8273461, 0.7424387]","['person', 'outdoor game', 'athletic game', 'sport', 'goalmouth']","[0.794, 0.778, 0.842, 0.901, 0.723]",baseball_field,False
sun_bscanwctvciewmsn,baseball_field,"['Building', 'Person', 'Human', 'People', 'Sport']","[99.24185943603516, 99.07963562011719, 99.07963562011719, 98.07376861572266, 94.5557861328125]","['grass', 'sky', 'outdoor', 'baseball', 'person']","[0.9999988079071045, 0.999176561832428, 0.9913482666015625, 0.9436119794845581, 0.8965630531311035]","['baseball', 'competition', 'people', 'athlete', 'uniform']","[0.9963505268096924, 0.9957236051559448, 0.9813048839569092, 0.9812843799591064, 0.9747688174247742]","['Sport venue', 'Stadium', 'Baseball field', 'Sports', 'Team sport']","[0.9855651, 0.95918196, 0.8619502, 0.8602957, 0.8291671]","['ballpark', 'sports stadium', 'Baseball Field', 'athletic game', 'sport']","[0.958, 0.96, 0.5, 0.516, 0.519]",baseball_field,False
sun_boyfqqcqdeisajej,game_room,"['Arcade Game Machine', 'Person', 'Human', 'Furniture', 'Table']","[95.28759765625, 82.23567962646484, 82.23567962646484, 76.98281860351562, 74.6539077758789]","['indoor', 'text', 'decorated']","[0.9920352697372437, 0.8452178239822388, 0.3821197748184204]","['indoors', 'exhibition', 'table', 'interior design', 'car']","[0.9766116142272949, 0.9554735422134399, 0.9381462335586548, 0.9356409311294556, 0.919669508934021]","['Air hockey', 'Games', 'Indoor games and sports', 'Room', 'Recreation room']","[0.9801543, 0.97786814, 0.9450846, 0.9334531, 0.8894991]","['playroom', 'indoors', 'recreation room', 'pink color']","[0.721, 0.915, 0.663, 0.997]",game_room,False
sun_bthzjxwvndfdxooj,game_room,"['Couch', 'Furniture', 'Lighting', 'Arcade Game Machine', 'Chair']","[99.1860122680664, 99.1860122680664, 96.91888427734375, 84.59102630615234, 83.17926788330078]","['bar', 'building', 'night', 'text', 'light']","[0.835106611251831, 0.7231647372245789, 0.7214206457138062, 0.6739282608032227, 0.5653888583183289]","['light', 'street', 'neon', 'music', 'casino']","[0.9888050556182861, 0.9777849912643433, 0.9747053384780884, 0.9624293446540833, 0.9485031366348267]","['Building', 'Pub', 'Slot machine', 'Machine', 'Bar']","[0.7919023, 0.76669526, 0.7159792, 0.70079654, 0.7002551]","['bar', 'slot machine', 'machine', 'casino', 'building']","[0.671, 0.611, 0.612, 0.5, 0.5]",game_room,False
sun_bctfewvzuobqevrl,game_room,"['Sport', 'Sports', 'Ping Pong', 'Flooring']","[97.85120391845703, 97.85120391845703, 96.15126037597656, 57.51129913330078]","['floor', 'indoor', 'tennis', 'table tennis racket', 'ping pong']","[0.9987905025482178, 0.998529851436615, 0.9919061660766602, 0.9819537401199341, 0.9781558513641357]","['furniture', 'table', 'room', 'chair', 'indoors']","[0.9881675839424133, 0.9848709106445312, 0.9788687825202942, 0.959690511226654, 0.9546849131584167]","['Ping pong', 'Table tennis racket', 'Recreation room', 'Table', 'Racket']","[0.99461716, 0.9584544, 0.9506947, 0.9279714, 0.9172964]","['table-tennis table', 'table', 'furniture', 'recreation room', 'indoors']","[0.903, 0.903, 0.903, 0.722, 0.722]",game_room,False
sun_anniroqmstjhplgz,game_room,"['Sport', 'Sports', 'Exercise', 'Fitness', 'Working Out']","[88.7891616821289, 88.7891616821289, 87.6566390991211, 87.6566390991211, 87.6566390991211]","['wall', 'indoor', 'floor']","[0.9967677593231201, 0.9905227422714233, 0.9830911159515381]","['furniture', 'indoors', 'table', 'room', 'seat']","[0.9977705478668213, 0.9968994855880737, 0.9911423921585083, 0.9865050315856934, 0.9816408753395081]","['Room', 'Table', 'Furniture']","[0.8152758, 0.7170584, 0.7143009]","['playroom', 'indoors', 'recreation room', 'gas burner', 'burner']","[0.657, 0.727, 0.512, 0.504, 0.506]",game_room,False
sun_bmaeyuivtpgiakzk,game_room,"['Indoors', 'Room', 'Furniture', 'Chair', 'Table']","[99.830810546875, 99.830810546875, 99.80743408203125, 98.96792602539062, 97.6277847290039]","['indoor', 'floor', 'table', 'living', 'room']","[0.9970630407333374, 0.9954860806465149, 0.989616870880127, 0.9701822400093079, 0.9600948095321655]","['furniture', 'room', 'chair', 'seat', 'indoors']","[0.9987269639968872, 0.9984796047210693, 0.996799647808075, 0.9956214427947998, 0.9938319325447083]","['Room', 'Building', 'Interior design', 'Ceiling', 'Recreation room']","[0.9145062, 0.81546336, 0.7718799, 0.72864807, 0.6888296]","['recreation room', 'indoors', 'playroom', 'attic', 'floor']","[0.755, 0.853, 0.547, 0.514, 0.515]",game_room,False
sun_behaxfxeyckiwdhc,ice_floe,"['Nature', 'Outdoors', 'Ice', 'Snow', 'Iceberg']","[99.78105163574219, 99.53397369384766, 98.50281524658203, 91.43404388427734, 85.68486022949219]","['snow', 'outdoor', 'nature', 'water', 'ice']","[0.9928951263427734, 0.9788012504577637, 0.9656062126159668, 0.9562398195266724, 0.95578932762146]","['snow', 'winter', 'ice', 'iceberg', 'cold']","[0.9983533620834351, 0.9957932829856873, 0.9953804016113281, 0.9926573038101196, 0.988844633102417]","['Polar ice cap', 'Flightless bird', 'Penguin', 'Arctic', 'Iceberg']","[0.9763379, 0.9699083, 0.9684605, 0.9450407, 0.9330053]","['polar glacier', 'glacier', 'ice mass', 'nature', 'iceberg']","[0.698, 0.82, 0.935, 0.935, 0.649]",ice_floe,False
sun_anzgqjadmcgeqbwv,ice_floe,"['Outdoors', 'Nature', 'Ice', 'Mountain', 'Snow']","[99.95408630371094, 99.95408630371094, 99.95408630371094, 99.81201171875, 99.58250427246094]","['snow', 'outdoor', 'beach', 'nature', 'ice']","[0.9981513023376465, 0.9928703904151917, 0.9828886985778809, 0.9002780914306641, 0.8306376934051514]","['water', 'iceberg', 'ice', 'snow', 'winter']","[0.9936844110488892, 0.9922545552253723, 0.9920403957366943, 0.9918185472488403, 0.9820709228515625]","['Ice', 'Sea ice', 'Arctic ocean', 'Natural environment', 'Arctic']","[0.9643158, 0.9620134, 0.9340866, 0.92869055, 0.9200189]","['ice floe', 'ice mass', 'nature', 'blue color']","[0.982, 0.986, 0.986, 0.979]",ice_floe,False
sun_bbpnxmhafoexuvcm,ice_floe,"['Person', 'Human', 'Apparel', 'Clothing', 'Outdoors']","[97.74732208251953, 97.74732208251953, 93.70611572265625, 93.70611572265625, 93.70209503173828]","['outdoor', 'snow', 'sky', 'hiking', 'nature']","[0.9978356957435608, 0.9932214617729187, 0.9862509369850159, 0.9637246131896973, 0.9149140119552612]","['snow', 'water', 'sea', 'outdoors', 'ice']","[0.9829630851745605, 0.979275107383728, 0.9783477187156677, 0.9770501852035522, 0.9769235253334045]","['Arctic', 'Ice', 'Shore', 'Winter', 'Outerwear']","[0.83902824, 0.79709214, 0.71799535, 0.71695364, 0.6933347]","['person', 'ice floe', 'ice mass', 'nature', 'icecap']","[0.791, 0.776, 0.87, 0.908, 0.543]",ice_floe,False
sun_abvuopilcgfdjkbr,ice_floe,"['Outdoors', 'Nature', 'Ice', 'Animal', 'Mammal']","[98.12561798095703, 98.12561798095703, 98.12561798095703, 94.83087158203125, 93.9716796875]","['snow', 'water', 'outdoor', 'ice', 'marine mammal']","[0.9982054233551025, 0.9961414337158203, 0.9425230026245117, 0.9350802898406982, 0.918423056602478]","['iceberg', 'ice', 'frosty', 'water', 'snow']","[0.9987998008728027, 0.9986693859100342, 0.9971984624862671, 0.9964889287948608, 0.9962493181228638]","['Polar ice cap', 'Arctic', 'Melting', 'Ice', 'Sea ice']","[0.97063076, 0.9616746, 0.9589553, 0.95814127, 0.95219636]","['ice floe', 'ice mass', 'nature', 'animal', 'azure color']","[0.973, 0.974, 0.974, 0.788, 0.973]",ice_floe,False
sun_akxniqgrfjcazvqy,ice_floe,"['Nature', 'Outdoors', 'Ice', 'Mountain', 'Snow']","[99.92320251464844, 99.76941680908203, 99.7470932006836, 97.26895141601562, 96.55467987060547]","['ice', 'water', 'snow', 'outdoor', 'nature']","[0.9926944971084595, 0.9281356334686279, 0.9142242074012756, 0.8801501393318176, 0.8639158010482788]","['iceberg', 'ice', 'frosty', 'snow', 'frozen']","[0.9995392560958862, 0.9994978904724121, 0.9982059597969055, 0.9978421926498413, 0.9967745542526245]","['Iceberg', 'Polar ice cap', 'Ice', 'Sea ice', 'Arctic']","[0.9804459, 0.97732407, 0.97148097, 0.9620134, 0.9320816]","['iceberg', 'ice mass', 'nature', 'growler (iceberg)', 'ice floe']","[0.754, 0.906, 0.906, 0.596, 0.5]",ice_floe,False
sun_aesyteaxjciynciw,supermarket,"['Grocery Store', 'Shop', 'Market', 'Supermarket', 'Human']","[99.84628295898438, 99.84628295898438, 99.67747497558594, 99.67747497558594, 99.50079345703125]","['food', 'market', 'fruit', 'vegetable', 'scene']","[0.9854698777198792, 0.9684274196624756, 0.913787841796875, 0.8182108402252197, 0.7053762674331665]","['market', 'supermarket', 'shopping', 'sale', 'shop']","[0.9986059665679932, 0.9975684881210327, 0.9972563982009888, 0.995079755783081, 0.9939054250717163]","['Natural foods', 'Whole food', 'Marketplace', 'Selling', 'Local food']","[0.9952678, 0.99034333, 0.9803052, 0.97983015, 0.9787294]","['person', 'supermarket', 'grocery store', 'marketplace', 'retail store']","[0.784, 0.842, 0.905, 0.934, 0.934]",supermarket,False
sun_ayxrcvgcmsrpzdco,supermarket,"['Grocery Store', 'Shop', 'Market', 'Supermarket', 'Plant']","[99.51191711425781, 99.51191711425781, 99.39447021484375, 99.26451110839844, 82.06105041503906]","['market', 'food', 'fast food', 'fruit', 'snack']","[0.992215633392334, 0.9874167442321777, 0.9811445474624634, 0.9353557229042053, 0.9237438440322876]","['market', 'sale', 'kind', 'supermarket', 'stall']","[0.9981269836425781, 0.9924160838127136, 0.989238977432251, 0.9889886379241943, 0.9869723320007324]","['Natural foods', 'Food', 'Whole food', 'Vegan nutrition', 'Grocery store']","[0.9943087, 0.97343695, 0.9721636, 0.89946616, 0.8894477]","['supermarket', 'grocery store', 'marketplace', 'retail store', 'building']","[0.773, 0.854, 0.869, 0.911, 0.911]",supermarket,False
sun_azxpnzcnsegtnthb,supermarket,"['Person', 'Human', 'Grocery Store', 'Shop', 'Supermarket']","[99.38883972167969, 99.38883972167969, 99.20551300048828, 99.20551300048828, 99.02735900878906]","['convenience store', 'indoor', 'text', 'food', 'marketplace']","[0.9818096160888672, 0.9623523950576782, 0.9404197931289673, 0.9393055438995361, 0.8920087814331055]","['supermarket', 'shopping', 'market', 'stock', 'commerce']","[0.9956921339035034, 0.9948937892913818, 0.994238018989563, 0.9860574007034302, 0.982761025428772]","['Supermarket', 'Grocery store', 'Product', 'Convenience food', 'Retail']","[0.9882463, 0.970546, 0.9462588, 0.91466516, 0.9120974]","['supermarket', 'grocery store', 'marketplace', 'retail store', 'building']","[0.899, 0.979, 0.979, 0.99, 0.99]",supermarket,False
