imageName,groundTruth,amazonLabels,amazonScores,azureLabels,azureScores,clarifaiLabels,clarifaiScores,googleLabels,googleScores,watsonLabels,watsonScores,category
Places365_val_00018916,train_station,"['Train', 'Vehicle', 'Transportation', 'Train Station', 'Terminal']","[97.9776840209961, 97.9776840209961, 97.9776840209961, 93.39212799072266, 93.39212799072266]","['train', 'platform', 'station', 'subway', 'track']","[0.9999111294746399, 0.9954264163970947, 0.984078586101532, 0.958034873008728, 0.9132904410362244]","['train', 'transportation system', 'subway system', 'station', 'railway']","[0.9997106790542603, 0.9992758631706238, 0.9991821050643921, 0.9978893995285034, 0.9969303011894226]","['Transport', 'Passenger car', 'Rolling stock', 'Train', 'Railway']","[0.98351, 0.9773334, 0.9746061, 0.9661698, 0.9195244]","['subway train', 'train', 'Pullman car', 'passenger car', 'railcar']","[0.877, 0.878, 0.5, 0.552, 0.562]",train_station
Places365_val_00035167,train_station,"['Vehicle', 'Transportation', 'Train', 'Locomotive', 'Terminal']","[99.05032348632812, 99.05032348632812, 99.05032348632812, 95.6268310546875, 88.99576568603516]","['outdoor', 'train', 'sky', 'green', 'track']","[0.9995784759521484, 0.9983611106872559, 0.9975610971450806, 0.9960497617721558, 0.989475667476654]","['train', 'railway', 'locomotive', 'transportation system', 'station']","[0.9998583793640137, 0.9998239278793335, 0.9992506504058838, 0.998451828956604, 0.9963130950927734]","['Land vehicle', 'Transport', 'Mode of transport', 'Public transport', 'Train']","[0.9961627, 0.99088025, 0.98176205, 0.9753386, 0.971892]","['diesel-hydraulic locomotive', 'locomotive', 'wheeled vehicle', 'vehicle', 'railway']","[0.891, 0.897, 0.897, 0.897, 0.508]",train_station
Places365_val_00003982,train_station,"['Locomotive', 'Vehicle', 'Transportation', 'Train', 'Person']","[99.91378784179688, 99.91378784179688, 99.91378784179688, 99.91378784179688, 99.4739990234375]","['train', 'track', 'outdoor', 'tree', 'sky']","[0.9999793767929077, 0.9992891550064087, 0.9971283674240112, 0.9971064329147339, 0.982465386390686]","['train', 'railway', 'transportation system', 'engine', 'people']","[0.9994772672653198, 0.9993464946746826, 0.998845636844635, 0.9964436292648315, 0.9955555200576782]","['Transport', 'Railway', 'Train', 'Vehicle', 'Rolling stock']","[0.98517674, 0.97238797, 0.9489551, 0.9405226, 0.93368363]","['locomotive', 'wheeled vehicle', 'vehicle', 'tank engine', 'steam engine']","[0.926, 0.926, 0.926, 0.733, 0.586]",train_station
Places365_val_00024686,department_store,"['Person', 'Human', 'Shop', 'Costume', 'Market']","[99.88489532470703, 99.88489532470703, 99.14968872070312, 98.28533172607422, 94.38719177246094]","['clothing', 'ceiling', 'footwear', 'person', 'woman']","[0.995163083076477, 0.974868655204773, 0.9698857069015503, 0.951440155506134, 0.9287664890289307]","['shop', 'stock', 'shopping', 'market', 'merchandise']","[0.999907374382019, 0.9999002814292908, 0.9998612999916077, 0.9993613958358765, 0.9907188415527344]","['Product', 'Retail', 'Shopping', 'Outlet store', 'Shopping mall']","[0.9103113, 0.8759348, 0.7970811, 0.78669894, 0.75714856]","['thriftshop', 'shop', 'retail store', 'building', 'department store']","[0.718, 0.78, 0.96, 0.96, 0.548]",department_store
Places365_val_00025085,department_store,"['Shop', 'Person', 'Human', 'Church', 'Architecture']","[95.02881622314453, 92.09280395507812, 92.09280395507812, 90.08146667480469, 90.08146667480469]","['glass', 'store', 'marketplace', 'several', 'sale']","[0.5797212719917297, 0.5580875873565674, 0.5140038728713989, 0.11361154913902283, 0.08391156792640686]","['shopping', 'stock', 'travel', 'market', 'shop']","[0.9962520003318787, 0.9945904016494751, 0.9928368330001831, 0.9909396171569824, 0.9840140342712402]","['Holy places', 'Building', 'Byzantine architecture', 'Place of worship', 'Basilica']","[0.9155125, 0.898934, 0.8668427, 0.75667816, 0.7374506]","['Indoor Shopping Mall', 'department store', 'retail store', 'building', 'arcade']","[0.799, 0.729, 0.818, 0.819, 0.505]",department_store
Places365_val_00002280,department_store,"['Shop', 'Pharmacy']","[98.53121948242188, 97.14207458496094]","['text', 'indoor', 'store', 'convenience store', 'shelf']","[0.9999157190322876, 0.9726378917694092, 0.9649316072463989, 0.9515026807785034, 0.816290020942688]","['shelf', 'stock', 'supermarket', 'shop', 'business']","[0.9974803328514099, 0.9960786700248718, 0.9941457509994507, 0.9864132404327393, 0.9808598756790161]","['Pharmaceutical drug', 'Retail', 'Product', 'Medical', 'Building']","[0.94049317, 0.93562055, 0.9252941, 0.8919652, 0.8550388]","['drugstore', 'shop', 'retail store', 'building', 'dispensary']","[0.945, 0.946, 0.971, 0.99, 0.622]",department_store
Places365_val_00008520,department_store,"['Restaurant', 'Food', 'Shop', 'Deli', 'Meal']","[97.05020141601562, 96.80916595458984, 96.80916595458984, 96.80916595458984, 96.61781311035156]","['indoor', 'food', 'fast food', 'market', 'counter']","[0.9970560073852539, 0.9732831716537476, 0.9495148658752441, 0.9098031520843506, 0.8728857040405273]","['shop', 'stock', 'buffet', 'market', 'shopping']","[0.9960229992866516, 0.9943277835845947, 0.990944504737854, 0.9857516884803772, 0.9820384979248047]","['Food', 'Delicatessen', 'Bakery', 'Cuisine', 'Pâtisserie']","[0.9152672, 0.8833931, 0.86779565, 0.86661553, 0.8456608]","['deli', 'shop', 'retail store', 'building', 'marketplace']","[0.919, 0.919, 0.92, 0.92, 0.768]",department_store
Places365_val_00024391,department_store,"['Market', 'Bazaar', 'Shop', 'Person', 'Human']","[99.90375518798828, 99.90375518798828, 99.90375518798828, 99.83090209960938, 99.83090209960938]","['clothing', 'person', 'ceiling', 'woman', 'indoor']","[0.9883289337158203, 0.9871939420700073, 0.9342759847640991, 0.9324679374694824, 0.8621272444725037]","['people', 'shop', 'stock', 'shopping', 'booth']","[0.9939782619476318, 0.9906112551689148, 0.9906038045883179, 0.9867731928825378, 0.9799801707267761]","['Product', 'Pink', 'Event', 'Exhibition', 'Electronics']","[0.9252941, 0.8797419, 0.7998849, 0.67404497, 0.6216481]","['booth', 'shop', 'retail store', 'building', 'pink color']","[0.99, 0.99, 0.99, 0.99, 0.958]",department_store
Places365_val_00035051,baseball_field,"['Building', 'Arena', 'Sport', 'Sports', 'Team Sport']","[99.92650604248047, 98.97359466552734, 97.28466033935547, 97.28466033935547, 97.28466033935547]","['green', 'building', 'baseball', 'stadium', 'sport venue']","[0.9634997844696045, 0.929128110408783, 0.9242672920227051, 0.7509807348251343, 0.7191091775894165]","['baseball', 'stadium', 'sport', 'grandstand', 'horizontal plane']","[0.999397873878479, 0.9975515604019165, 0.9913777112960815, 0.9912304878234863, 0.9906216859817505]","['Sport venue', 'Stadium', 'Baseball field', 'Baseball park', 'Arena']","[0.9891899, 0.9820666, 0.97083384, 0.96017826, 0.93849874]","['Baseball Field', 'athletic game', 'sport', 'ballpark', 'sports stadium']","[0.754, 0.869, 0.869, 0.698, 0.725]",baseball_field
Places365_val_00002447,baseball_field,"['Building', 'Human', 'Person', 'People', 'Sport']","[99.29710388183594, 99.02454376220703, 99.02454376220703, 98.27934265136719, 96.27981567382812]","['grass', 'outdoor', 'sport', 'baseball', 'athletic game']","[0.9913796186447144, 0.9031343460083008, 0.8993034362792969, 0.863460123538971, 0.8251309394836426]","['baseball', 'stadium', 'bleachers', 'competition', 'sport']","[0.9999216794967651, 0.9993765950202942, 0.9941275119781494, 0.9911161065101624, 0.9908789396286011]","['Sport venue', 'Sports', 'Stadium', 'Baseball field', 'Baseball park']","[0.9899295, 0.98898673, 0.984576, 0.978594, 0.9659166]","['ballpark', 'sports stadium', 'baseball', 'ball game', 'athletic game']","[0.787, 0.808, 0.657, 0.663, 0.769]",baseball_field
Places365_val_00031843,baseball_field,"['Human', 'Person', 'Dance', 'People', 'Costume']","[99.68501281738281, 99.68501281738281, 96.24104309082031, 85.02633666992188, 61.23345947265625]","['outdoor', 'grass', 'person', 'athletic game', 'dance']","[0.9906672239303589, 0.9720771908760071, 0.8706827759742737, 0.8698360919952393, 0.8525719046592712]","['ball', 'athlete', 'competition', 'people', 'stadium']","[0.985668957233429, 0.9837930798530579, 0.977859616279602, 0.9730465412139893, 0.9710081815719604]","['Sports', 'Dancer', 'Sport venue', 'Fun', 'Team sport']","[0.8602957, 0.82920176, 0.72577876, 0.7039424, 0.6358978]","['doubles', 'tennis', 'court game', 'athletic game', 'sport']","[0.703, 0.708, 0.712, 0.81, 0.843]",baseball_field
Places365_val_00035465,baseball_field,"['Person', 'Human', 'People', 'Sport', 'Team']","[99.3108139038086, 99.3108139038086, 98.62015533447266, 96.547607421875, 96.547607421875]","['baseball', 'player', 'ground', 'outdoor', 'athletic game']","[0.9999269247055054, 0.9917676448822021, 0.9904373288154602, 0.9862183332443237, 0.9649138450622559]","['baseball', 'athlete', 'people', 'batter', 'pitcher']","[0.9964696168899536, 0.9792417287826538, 0.9634418487548828, 0.9631412029266357, 0.9508045315742493]","['Baseball player', 'Baseball uniform', 'Sport venue', 'Photograph', 'Bat-and-ball games']","[0.9820828, 0.98084474, 0.9651356, 0.949849, 0.9392745]","['baseball', 'ball game', 'athletic game', 'sport', 'baseball outfielder']","[0.784, 0.68, 0.681, 0.686, 0.549]",baseball_field
Places365_val_00035282,baseball_field,"['Building', 'Arena', 'Stadium']","[99.96057891845703, 99.63468170166016, 99.63468170166016]","['text', 'baseball', 'scoreboard', 'stadium']","[0.8425139784812927, 0.8339340090751648, 0.6757323741912842, 0.6359258890151978]","['stadium', 'soccer', 'horizontal plane', 'football', 'outdoors']","[0.9956130981445312, 0.9951453804969788, 0.99420166015625, 0.988075852394104, 0.9870326519012451]","['Stadium', 'Sport venue', 'Baseball field', 'Soccer-specific stadium', 'Player']","[0.9947063, 0.98955786, 0.94383997, 0.9384015, 0.9026591]","['Baseball Field', 'athletic game', 'sport', 'field house', 'building']","[0.835, 0.835, 0.835, 0.769, 0.769]",baseball_field
Places365_val_00036026,ice_floe,"['Nature', 'Outdoors', 'Snow', 'Ocean', 'Sea']","[99.9427719116211, 99.90418243408203, 95.46833801269531, 84.93373107910156, 84.93373107910156]","['sky', 'outdoor', 'snow', 'mountain', 'nature']","[0.9990454912185669, 0.9987815618515015, 0.99866783618927, 0.9405945539474487, 0.9388631582260132]","['sea', 'horizontal plane', 'nature', 'landscape', 'outdoors']","[0.986904501914978, 0.9859488010406494, 0.984911322593689, 0.983164370059967, 0.9794816970825195]","['Sky', 'Sea', 'Ocean', 'Arctic', 'Snow']","[0.9127335, 0.82557553, 0.8202528, 0.818162, 0.8133367]","['Frozen Waterbody', 'nature', 'ben (mountain)', 'icecap', 'ice mass']","[0.664, 0.894, 0.571, 0.566, 0.585]",ice_floe
Places365_val_00028281,ice_floe,"['Nature', 'Outdoors', 'Mountain', 'Soccer', 'Soccer Ball']","[99.58085632324219, 99.2806396484375, 95.76863098144531, 93.65241241455078, 93.65241241455078]","['snow', 'outdoor', 'nature', 'ice', 'covered']","[0.9999910593032837, 0.9936062097549438, 0.9672993421554565, 0.9018690586090088, 0.8480557799339294]","['cold', 'snow', 'winter', 'ice', 'frozen']","[0.9962291121482849, 0.9944628477096558, 0.9940402507781982, 0.992331862449646, 0.9874584078788757]","['Natural environment', 'Water', 'Ice', 'Geological phenomenon', 'Sky']","[0.8714959, 0.8073041, 0.7997996, 0.79500306, 0.7326111]","['crater', 'nature', 'ice mass', 'blue color', 'azure color']","[0.983, 0.983, 0.769, 0.94, 0.859]",ice_floe
Places365_val_00027985,ice_floe,"['Nature', 'Outdoors', 'Winter', 'Snow', 'Snowman']","[99.94647216796875, 99.88294219970703, 99.56800079345703, 99.56800079345703, 99.56800079345703]","['snow', 'outdoor', 'winter', 'cold', 'snowman']","[0.9839210510253906, 0.9426558017730713, 0.9222397208213806, 0.8059390187263489, 0.7792154550552368]","['snow', 'winter', 'frost', 'cold', 'frozen']","[0.9995426535606384, 0.9992208480834961, 0.9960055947303772, 0.9947074055671692, 0.9932979941368103]","['Snowman', 'Snow', 'Freezing', 'Winter', 'Frost']","[0.9914439, 0.9815515, 0.83589226, 0.8288127, 0.5941337]","['Snow Scene', 'nature', 'ice floe', 'ice mass', 'snowdrift']","[0.76, 0.91, 0.568, 0.603, 0.512]",ice_floe
Places365_val_00015881,ice_floe,"['Nature', 'Outdoors', 'Building', 'Bunker', 'Sand']","[99.47029876708984, 99.28855895996094, 98.10626220703125, 98.10626220703125, 94.60607147216797]","['outdoor', 'snow', 'sky', 'nature', 'mountain']","[0.9947069883346558, 0.9932640790939331, 0.9889171123504639, 0.9756605625152588, 0.7990056872367859]","['winter', 'snow', 'ice', 'frozen', 'water']","[0.9980722665786743, 0.997778058052063, 0.9946845769882202, 0.9897189736366272, 0.9874588251113892]","['Water', 'Water resources', 'Winter', 'Snow', 'Ice']","[0.9388793, 0.89999384, 0.87274164, 0.8646632, 0.8577597]","['Frozen Waterbody', 'nature', 'snowdrift', 'saltpan', 'ice mass']","[0.623, 0.777, 0.617, 0.539, 0.518]",ice_floe
Places365_val_00033035,ice_floe,"['Human', 'Person', 'Tire', 'Machine', 'Wheel']","[98.46298217773438, 98.46298217773438, 93.5123519897461, 71.70771789550781, 65.59931945800781]","['water', 'outdoor', 'lake', 'beach', 'fishing']","[0.9999957084655762, 0.9978975057601929, 0.9460409879684448, 0.9175101518630981, 0.9070355892181396]","['water', 'fisherman', 'people', 'outdoors', 'recreation']","[0.9931747913360596, 0.9861732721328735, 0.9847143888473511, 0.9805397391319275, 0.975027322769165]","['Recreation', 'Arctic', 'Coast', 'Ocean', 'Sea']","[0.6427465, 0.5837735, 0.5804422, 0.56591815, 0.5607968]","['person', 'casting (fishing)', 'fishing', 'outdoor sport', 'sport']","[0.781, 0.823, 0.92, 0.92, 0.957]",ice_floe
Places365_val_00010266,islet,"['Water', 'Sea', 'Nature', 'Ocean', 'Outdoors']","[99.98230743408203, 99.98230743408203, 99.98230743408203, 99.98230743408203, 99.98230743408203]","['water', 'sky', 'outdoor', 'beach', 'lake']","[0.9999715089797974, 0.9993784427642822, 0.9985901117324829, 0.9843801259994507, 0.9825894832611084]","['sea', 'seashore', 'water', 'landscape', 'rock']","[0.995857834815979, 0.995695948600769, 0.9941856265068054, 0.9876300096511841, 0.9868835210800171]","['Body of water', 'Sea', 'Islet', 'Natural landscape', 'Rock']","[0.9759395, 0.923187, 0.88658994, 0.8855189, 0.8796569]","['Islet', 'mull (promontories)', 'nature', 'tongue (land jutting out)', 'natural elevation']","[0.833, 0.555, 0.751, 0.5, 0.8]",islet
Places365_val_00032404,islet,"['Water', 'Outdoors', 'Sea', 'Ocean', 'Nature']","[99.94003295898438, 99.94003295898438, 99.94003295898438, 99.94003295898438, 99.94003295898438]","['water', 'outdoor', 'sky', 'lake', 'beach']","[0.9999167323112488, 0.9985569715499878, 0.9974073171615601, 0.9771073460578918, 0.9183471202850342]","['water', 'sea', 'no person', 'sky', 'nature']","[0.9967721700668335, 0.9954761862754822, 0.9923325777053833, 0.9916171431541443, 0.989835262298584]","['Sky', 'Horizon', 'Sea', 'Blue', 'Ocean']","[0.978553, 0.96086735, 0.9561478, 0.94453025, 0.9342693]","['sky', 'ocean', 'nature', 'waterspout', 'Islet']","[0.686, 0.68, 0.681, 0.535, 0.5]",islet
Places365_val_00010358,islet,"['Rock', 'Water', 'Shoreline', 'Ocean', 'Sea']","[99.92636108398438, 99.61514282226562, 99.61514282226562, 99.44275665283203, 99.44275665283203]","['outdoor', 'grass', 'sky', 'rock', 'water']","[0.9990441799163818, 0.9927993416786194, 0.9812499284744263, 0.9744514226913452, 0.9025627970695496]","['rock', 'landscape', 'nature', 'sea', 'seashore']","[0.9967837333679199, 0.9926849603652954, 0.9884099364280701, 0.98713219165802, 0.9867508411407471]","['Rock', 'Cliff', 'Natural landscape', 'Formation', 'Klippe']","[0.9749603, 0.9282154, 0.8855189, 0.86662644, 0.8437446]","['nature', 'megalithic structure', 'tor (rocky hill)', 'rock', 'rock outcrop']","[0.853, 0.581, 0.536, 0.692, 0.524]",islet
Places365_val_00021885,islet,"['Shoreline', 'Water', 'Nature', 'Ocean', 'Sea']","[99.95661163330078, 99.95661163330078, 99.94132995605469, 99.92325592041016, 99.92325592041016]","['outdoor', 'water', 'sky', 'lake', 'beach']","[0.9997085928916931, 0.9996143579483032, 0.9965071678161621, 0.9958237409591675, 0.9634494781494141]","['water', 'transportation system', 'travel', 'river', 'sea']","[0.994081974029541, 0.9814872741699219, 0.9757634401321411, 0.9730244874954224, 0.9728707671165466]","['Body of water', 'Water', 'Coast', 'Sea', 'Sky']","[0.9833091, 0.9388793, 0.936591, 0.93356055, 0.9127335]","['waterside', 'slope', 'nature', 'littoral (sands)', 'seashore']","[0.581, 0.755, 0.877, 0.513, 0.631]",islet
Places365_val_00017319,islet,"['Land', 'Outdoors', 'Nature', 'Sea', 'Water']","[99.98700714111328, 99.98700714111328, 99.98700714111328, 99.9339370727539, 99.9339370727539]","['water', 'lake', 'mountain', 'island', 'landscape']","[0.9763935208320618, 0.9670624732971191, 0.9491840600967407, 0.8809515237808228, 0.8775644898414612]","['travel', 'sea', 'no person', 'island', 'ocean']","[0.9966655969619751, 0.9876866340637207, 0.9811216592788696, 0.9777507781982422, 0.9709239602088928]","['Archipelago', 'Island', 'Islet', 'Sky', 'Promontory']","[0.93025005, 0.90305376, 0.8970547, 0.8220895, 0.8051787]","['Islet', 'atoll', 'ridge', 'nature', 'natural elevation']","[0.95, 0.5, 0.514, 0.543, 0.8]",islet
Places365_val_00006209,supermarket,"['Building', 'Shop', 'Warehouse', 'Supermarket', 'Market']","[92.88015747070312, 86.57504272460938, 85.75969696044922, 58.58385467529297, 58.58385467529297]","['indoor', 'floor', 'ceiling', 'shelf', 'furniture']","[0.9925539493560791, 0.9484174251556396, 0.9404525756835938, 0.92847740650177, 0.6000151038169861]","['shelf', 'stock', 'indoors', 'shop', 'warehouse']","[0.9960782527923584, 0.9887053966522217, 0.9860972166061401, 0.979697585105896, 0.9698797464370728]","['Shelf', 'Building', 'Product', 'Shelving', 'Floor']","[0.94582057, 0.9289813, 0.8828333, 0.8740521, 0.86266166]","['storage warehouse', 'stockroom', 'indoors', 'library', 'building']","[0.904, 0.533, 0.533, 0.5, 0.5]",supermarket
Places365_val_00016304,supermarket,"['Human', 'Person', 'Shop', 'Supermarket', 'Market']","[99.7960205078125, 99.7960205078125, 93.37836456298828, 91.40475463867188, 91.40475463867188]","['person', 'clothing', 'station', 'convenience store']","[0.82225501537323, 0.7264782786369324, 0.6437009572982788, 0.6056785583496094]","['business', 'stock', 'shop', 'shopping', 'station']","[0.9879754185676575, 0.9745892286300659, 0.9735072255134583, 0.9727632999420166, 0.9672600030899048]","['Supermarket', 'Building', 'Airport', 'Airport terminal', 'Aisle']","[0.8882943, 0.88404, 0.73450106, 0.69684947, 0.68763554]","['supermarket (hypermarket)', 'grocery store', 'marketplace', 'retail store', 'building']","[0.975, 0.975, 0.975, 0.976, 0.976]",supermarket
